key,family,relL2_spectrum_fno48_floor6_smooth1_qc,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_alpha_spectrum_fno48_floor6_smooth1_qc,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_mhi100,patR2_spectrum_fno48_floor6_smooth1_qc,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_mhi100,crf_spectrum_fno48_floor6_smooth1_qc,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_mhi100,winner
run85_sparc_1365,sparc_1365,0.846528,0.765707,0.901562,0.738063,0.738070,0.851547,0.885909,0.877448,0.886955,0.669254,0.869669,0.749426,spectrum_fno48_floor6_smooth1_qc_peak4
run85_sparc_1403,sparc_1403,0.774203,1.099606,1.029481,0.681139,0.715191,0.805768,0.954388,0.950863,0.968140,0.689715,0.852697,0.728385,spectrum_fno48_floor6_smooth1_qc
run85_sparc_1406,sparc_1406,0.885515,0.936089,0.930508,0.736852,0.716332,0.799507,0.936491,0.947191,0.954290,0.544695,0.744410,0.704014,spectrum_fno48_floor6_smooth1_qc
run85_sparc_1408,sparc_1408,0.694255,0.689182,0.768485,0.638104,0.587123,0.715074,0.895584,0.932295,0.866643,0.749499,0.831078,0.805480,spectrum_fno48_floor6_smooth1_qc_peak4
run85_sparc_1413,sparc_1413,0.797218,0.699688,1.094999,0.775500,0.667880,0.887002,0.913932,0.907791,0.903398,0.719347,0.765861,0.826185,spectrum_fno48_floor6_smooth1_qc_peak4
run85_sparc_1414,sparc_1414,0.762608,0.672981,0.861437,0.761839,0.648068,0.846400,0.921656,0.926778,0.905523,0.741928,0.780817,0.869181,spectrum_fno48_floor6_smooth1_qc_peak4
run85_sparc_1416,sparc_1416,1.387468,1.723099,1.368061,0.749420,0.784448,0.839626,0.863851,0.886376,0.851790,0.365589,0.857701,0.732431,spectrum_fno48_floor6_smooth1_qc_mhi100
run85_sparc_1423,sparc_1423,0.904277,0.917277,0.970165,0.696860,0.668061,0.770788,0.944163,0.950390,0.932953,0.759801,0.786461,0.895939,spectrum_fno48_floor6_smooth1_qc
run85_sparc_1441,sparc_1441,1.036451,0.945542,0.953733,0.743894,0.722790,0.818794,0.936464,0.943065,0.950718,0.565184,0.608664,0.623359,spectrum_fno48_floor6_smooth1_qc_peak4
run85_sparc_1507,sparc_1507,0.779981,0.963291,0.938454,0.779911,0.763451,0.828578,0.945047,0.949351,0.953724,0.440392,0.789314,0.638431,spectrum_fno48_floor6_smooth1_qc
run85_sparc_1510,sparc_1510,0.831377,0.737536,0.918481,0.734541,0.633156,0.876098,0.914791,0.908852,0.918727,0.812237,0.771530,0.830627,spectrum_fno48_floor6_smooth1_qc_peak4
run85_sparc_1518,sparc_1518,0.812280,0.929829,1.016884,0.796259,0.741145,0.872133,0.904070,0.930571,0.910477,0.674544,0.877095,0.762904,spectrum_fno48_floor6_smooth1_qc
run86_sparc_1301,sparc_1301,0.819020,0.949300,1.011093,0.733238,0.772134,0.835955,0.893634,0.902159,0.922529,0.717175,0.856150,0.803072,spectrum_fno48_floor6_smooth1_qc
run86_sparc_1304,sparc_1304,1.458472,1.325433,1.739571,0.820673,0.805852,0.932920,0.934439,0.932725,0.928525,0.843396,0.783980,0.825199,spectrum_fno48_floor6_smooth1_qc_peak4
run86_sparc_1350,sparc_1350,0.784025,1.035308,1.223769,0.730239,0.750295,0.850916,0.902930,0.902223,0.929059,0.590704,0.639279,0.837905,spectrum_fno48_floor6_smooth1_qc
run86_sparc_1353,sparc_1353,0.708599,0.725659,0.990237,0.697426,0.673592,0.816880,0.880609,0.880513,0.896378,0.523786,0.765187,0.864805,spectrum_fno48_floor6_smooth1_qc
run86_sparc_1354,sparc_1354,0.937066,0.860189,1.001950,0.926009,0.859339,0.935570,0.835577,0.835127,0.840324,0.771700,0.847384,0.835682,spectrum_fno48_floor6_smooth1_qc_peak4
run86_sparc_1361,sparc_1361,0.564514,0.749023,0.764761,0.564346,0.703059,0.727436,0.898703,0.898942,0.915180,0.568910,0.802965,0.625530,spectrum_fno48_floor6_smooth1_qc
run86_sparc_1401,sparc_1401,0.915265,0.985678,1.016072,0.750883,0.784579,0.856479,0.852473,0.906006,0.865745,0.819017,0.879526,0.892726,spectrum_fno48_floor6_smooth1_qc
run86_sparc_1413,sparc_1413,0.721816,0.672564,0.998362,0.715690,0.670278,0.880300,0.888021,0.828777,0.913608,0.476950,0.835166,0.845531,spectrum_fno48_floor6_smooth1_qc_peak4
run86_sparc_1422,sparc_1422,0.884512,0.781062,0.900311,0.870812,0.780484,0.883484,0.859106,0.875118,0.886371,0.767734,0.813166,0.813995,spectrum_fno48_floor6_smooth1_qc_peak4
run86_sparc_1423,sparc_1423,1.187892,0.814483,1.365498,0.823088,0.665605,0.923241,0.924665,0.943888,0.936252,0.799066,0.557832,0.864190,spectrum_fno48_floor6_smooth1_qc_peak4
run86_sparc_1428,sparc_1428,1.239002,1.256545,1.396514,0.773007,0.804820,0.872900,0.707760,0.716189,0.699230,0.744937,0.818717,0.943688,spectrum_fno48_floor6_smooth1_qc
run86_sparc_1441,sparc_1441,1.380917,1.322724,1.367725,0.875456,0.852925,0.943248,0.933571,0.924161,0.953508,0.781527,0.809931,0.781115,spectrum_fno48_floor6_smooth1_qc_peak4
run86_sparc_1504,sparc_1504,1.101583,1.260276,1.607344,0.781019,0.843135,0.943105,0.917426,0.914864,0.924251,0.837282,0.861203,0.897442,spectrum_fno48_floor6_smooth1_qc
run86_sparc_1506,sparc_1506,1.398168,1.259479,1.445192,0.889815,0.841331,0.947989,0.907892,0.929983,0.928932,0.872335,0.862941,0.892305,spectrum_fno48_floor6_smooth1_qc_peak4
run86_sparc_1514,sparc_1514,0.931888,0.824497,0.976799,0.917677,0.821881,0.950342,0.808564,0.875735,0.838713,0.811191,0.692476,0.814104,spectrum_fno48_floor6_smooth1_qc_peak4
run86_sparc_1519,sparc_1519,1.031602,0.824400,1.022742,0.868703,0.791226,0.908826,0.714512,0.889903,0.887707,0.842044,0.692921,0.782400,spectrum_fno48_floor6_smooth1_qc_peak4
run86_sparc_1524,sparc_1524,0.961883,0.766113,0.972712,0.812791,0.759207,0.858252,0.803139,0.452417,0.590176,0.803403,0.714216,0.895214,spectrum_fno48_floor6_smooth1_qc_peak4
run86_sparc_1525,sparc_1525,0.965133,0.973556,1.197554,0.712304,0.768581,0.915000,0.933622,0.934736,0.950363,0.848032,0.664844,0.767325,spectrum_fno48_floor6_smooth1_qc
run86_sparc_1527,sparc_1527,0.900770,0.914465,1.128981,0.744911,0.756890,0.901939,0.927508,0.926558,0.949926,0.752789,0.751705,0.790404,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1305,sparc_1305,0.961288,1.172335,1.189463,0.777484,0.809278,0.930613,0.904845,0.890571,0.936470,0.708083,0.870196,0.715341,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1310,sparc_1310,0.653634,0.719253,0.854154,0.629667,0.647001,0.779078,0.905596,0.907644,0.933590,0.256489,0.722792,0.843131,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1317,sparc_1317,0.572043,0.750365,0.942224,0.568297,0.641525,0.758254,0.885765,0.895073,0.919867,0.242965,0.841127,0.662095,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1319,sparc_1319,0.598227,0.723125,0.866605,0.586628,0.656291,0.795266,0.884541,0.887450,0.918953,0.380168,0.884141,0.799844,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1349,sparc_1349,0.775024,0.758033,0.869149,0.654749,0.637840,0.790039,0.885317,0.887518,0.898465,0.786809,0.829760,0.894538,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1351,sparc_1351,0.656893,0.672685,0.771338,0.619739,0.605595,0.712355,0.886580,0.887855,0.913424,0.466718,0.700475,0.650861,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1353,sparc_1353,0.752808,0.673421,0.916563,0.651859,0.622097,0.780684,0.888980,0.893318,0.899953,0.850470,0.861157,0.877573,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1356,sparc_1356,0.755214,0.702944,0.883907,0.658666,0.626331,0.803240,0.875617,0.883731,0.900995,0.550225,0.856191,0.891754,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1360,sparc_1360,0.771538,0.713713,0.836991,0.679272,0.640646,0.747711,0.892740,0.894210,0.917558,0.698353,0.794335,0.862265,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1362,sparc_1362,0.670909,0.668151,0.808713,0.612972,0.615236,0.701746,0.900788,0.900112,0.921430,0.792445,0.923634,0.796848,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1402,sparc_1402,1.031756,0.823828,1.056129,0.712558,0.632400,0.816112,0.891732,0.912812,0.927699,0.895206,0.910412,0.902432,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1414,sparc_1414,0.632012,0.724105,0.814613,0.595076,0.621117,0.730766,0.902905,0.905156,0.927106,0.361792,0.779535,0.717873,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1423,sparc_1423,1.500108,1.449754,1.716530,0.847413,0.873201,0.962993,0.840329,0.887589,0.825319,0.808097,0.845150,0.933702,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1426,sparc_1426,1.467044,1.398875,1.373232,0.820544,0.872241,0.945423,0.916574,0.905619,0.840460,0.640737,0.797016,0.837903,spectrum_fno48_floor6_smooth1_qc_mhi100
run87_sparc_1428,sparc_1428,1.391104,1.261883,1.572011,0.876235,0.855224,0.976590,0.909070,0.904900,0.937701,0.657888,0.749729,0.901301,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1506,sparc_1506,1.028176,1.021378,1.434298,0.766252,0.768627,0.906873,0.887770,0.901659,0.898840,0.952033,0.941632,0.958584,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1507,sparc_1507,0.868560,1.023854,1.309561,0.692590,0.748577,0.892525,0.928051,0.929319,0.929722,0.960527,0.958947,0.931922,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1509,sparc_1509,0.739566,0.694603,1.024776,0.709022,0.670396,0.825111,0.889733,0.905643,0.905725,0.771260,0.930740,0.945864,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1511,sparc_1511,0.632726,0.667266,0.860987,0.614308,0.612359,0.765974,0.909410,0.912815,0.938061,0.268421,0.818518,0.810067,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1517,sparc_1517,0.611495,0.675208,0.865141,0.601624,0.636719,0.738136,0.894574,0.896993,0.914269,0.412461,0.811744,0.806372,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1521,sparc_1521,0.871494,1.159005,0.937938,0.771081,0.895326,0.809512,0.858289,0.872044,0.897994,0.830543,0.950017,0.739905,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1523,sparc_1523,1.001007,0.853357,1.024877,0.837499,0.706362,0.874036,0.875331,0.892582,0.903049,0.945718,0.874031,0.958009,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1524,sparc_1524,1.534303,0.963786,1.368858,0.928356,0.745834,0.919034,0.764098,0.877687,0.858971,0.976573,0.882277,0.976486,spectrum_fno48_floor6_smooth1_qc_peak4
run87_sparc_1526,sparc_1526,1.066289,1.114616,1.337063,0.771127,0.801788,0.930078,0.903794,0.911537,0.924413,0.676100,0.776047,0.890117,spectrum_fno48_floor6_smooth1_qc
run87_sparc_1528,sparc_1528,0.893999,1.127610,1.497980,0.752020,0.818776,0.950691,0.854982,0.845138,0.849154,0.888838,0.854487,0.886537,spectrum_fno48_floor6_smooth1_qc
run88_sparc_1307,sparc_1307,0.972629,0.983890,1.313622,0.780092,0.782738,0.860335,0.785258,0.807986,0.678281,0.961991,0.961042,0.978998,spectrum_fno48_floor6_smooth1_qc
run88_sparc_1315,sparc_1315,0.575762,0.529847,0.672317,0.564501,0.527626,0.651449,0.928401,0.930523,0.954110,0.739396,0.884869,0.677723,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1349,sparc_1349,0.607426,0.737538,0.756863,0.572793,0.668065,0.657113,0.911689,0.904837,0.938488,0.721037,0.903935,0.889904,spectrum_fno48_floor6_smooth1_qc
run88_sparc_1353,sparc_1353,0.666336,0.740852,0.818263,0.585533,0.687383,0.664076,0.909846,0.907989,0.936471,0.710575,0.897116,0.923202,spectrum_fno48_floor6_smooth1_qc
run88_sparc_1356,sparc_1356,0.745295,0.750370,0.704338,0.712961,0.708082,0.646531,0.912449,0.912438,0.933314,0.772271,0.897474,0.863764,spectrum_fno48_floor6_smooth1_qc_mhi100
run88_sparc_1361,sparc_1361,0.635494,0.616339,0.747837,0.554722,0.563534,0.635427,0.920674,0.922683,0.942354,0.667637,0.854849,0.715521,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1363,sparc_1363,0.676383,0.734914,0.736473,0.636572,0.704319,0.665967,0.908855,0.904159,0.925331,0.845332,0.907641,0.928136,spectrum_fno48_floor6_smooth1_qc
run88_sparc_1404,sparc_1404,0.695307,0.667341,0.724197,0.678906,0.647375,0.715933,0.911305,0.919100,0.940186,0.583605,0.912972,0.901271,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1406,sparc_1406,0.639313,0.650489,0.759462,0.609361,0.608631,0.736726,0.918933,0.925311,0.925147,0.750251,0.871033,0.888993,spectrum_fno48_floor6_smooth1_qc
run88_sparc_1409,sparc_1409,0.741445,0.695073,0.756308,0.718919,0.669590,0.730668,0.914788,0.909696,0.908631,0.881953,0.916534,0.971504,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1421,sparc_1421,0.634227,0.655865,0.792361,0.629654,0.607860,0.696353,0.924137,0.923704,0.945137,0.862472,0.870164,0.850154,spectrum_fno48_floor6_smooth1_qc
run88_sparc_1424,sparc_1424,0.685474,0.634665,0.807195,0.682960,0.627825,0.782492,0.884712,0.902987,0.922070,0.627669,0.792396,0.927597,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1425,sparc_1425,0.714842,0.699967,0.765167,0.693675,0.650660,0.740172,0.894634,0.906077,0.922556,0.489135,0.825436,0.913975,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1427,sparc_1427,0.639714,0.665774,0.704225,0.639191,0.658282,0.703837,0.921704,0.907583,0.949593,0.773188,0.934687,0.781691,spectrum_fno48_floor6_smooth1_qc
run88_sparc_1440,sparc_1440,0.696078,0.674078,0.759518,0.693574,0.670259,0.756104,0.918199,0.923371,0.947130,0.537540,0.746937,0.659615,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1503,sparc_1503,0.623686,0.607730,0.662360,0.621504,0.606759,0.661746,0.933521,0.935285,0.956737,0.578008,0.906713,0.790924,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1504,sparc_1504,0.640255,0.645535,0.702322,0.633215,0.629890,0.697315,0.913755,0.917457,0.947088,0.441177,0.819399,0.763924,spectrum_fno48_floor6_smooth1_qc
run88_sparc_1513,sparc_1513,0.601543,0.578761,0.655381,0.582208,0.563627,0.617652,0.921106,0.928798,0.947512,0.849821,0.867113,0.812222,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1515,sparc_1515,0.602715,0.563521,0.637513,0.560043,0.545374,0.626578,0.931025,0.932189,0.948823,0.631083,0.849501,0.645155,spectrum_fno48_floor6_smooth1_qc_peak4
run88_sparc_1523,sparc_1523,1.058496,1.067723,1.052740,0.993871,0.993941,0.996941,0.771001,0.776974,0.744918,0.935478,0.948053,0.992091,spectrum_fno48_floor6_smooth1_qc_mhi100
run88_sparc_1528,sparc_1528,0.630775,0.626727,0.735319,0.623909,0.625695,0.732350,0.918723,0.917874,0.943547,0.828350,0.919562,0.938354,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1303,sparc_1303,0.751269,0.679828,0.774569,0.735452,0.679826,0.774397,0.905010,0.912904,0.932653,0.916419,0.917058,0.812291,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1305,sparc_1305,2.516857,1.377194,2.439158,0.978338,0.983213,0.982068,0.771756,0.621674,0.845469,0.634147,0.659208,0.858102,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1309,sparc_1309,0.862584,0.883751,0.919211,0.803647,0.811906,0.862306,0.880420,0.865140,0.864593,0.948195,0.963688,0.960478,spectrum_fno48_floor6_smooth1_qc
run89_sparc_1314,sparc_1314,0.616065,0.582455,0.694147,0.590977,0.561203,0.666636,0.925264,0.926289,0.951038,0.536967,0.787512,0.569819,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1353,sparc_1353,0.611894,0.657745,0.831123,0.563227,0.589791,0.710564,0.877235,0.890547,0.918164,0.851602,0.931948,0.872219,spectrum_fno48_floor6_smooth1_qc
run89_sparc_1362,sparc_1362,0.574227,0.577682,0.695525,0.567081,0.555521,0.646312,0.877850,0.883702,0.912665,0.863962,0.948732,0.839155,spectrum_fno48_floor6_smooth1_qc
run89_sparc_1364,sparc_1364,0.810149,0.707205,0.911413,0.713057,0.672084,0.787446,0.870940,0.874128,0.914854,0.896250,0.923367,0.941351,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1402,sparc_1402,0.852422,0.824221,0.849052,0.774486,0.812147,0.844642,0.912181,0.911864,0.939994,0.914669,0.919372,0.898325,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1404,sparc_1404,1.775164,1.229773,2.492334,0.974665,0.997112,0.989744,0.436290,0.699921,0.403248,0.784546,0.469777,0.956328,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1409,sparc_1409,0.719452,0.727460,1.046833,0.639185,0.660614,0.812713,0.899068,0.911807,0.884143,0.918432,0.938486,0.974642,spectrum_fno48_floor6_smooth1_qc
run89_sparc_1410,sparc_1410,0.662557,0.628969,0.815134,0.642462,0.614537,0.738860,0.918750,0.924116,0.951712,0.795924,0.921344,0.828409,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1417,sparc_1417,0.553804,0.621140,0.786495,0.544100,0.586993,0.691920,0.924637,0.929175,0.938723,0.382878,0.847188,0.707504,spectrum_fno48_floor6_smooth1_qc
run89_sparc_1421,sparc_1421,0.590438,0.594783,0.807574,0.586947,0.587717,0.723296,0.909793,0.913568,0.926091,0.670963,0.820144,0.849956,spectrum_fno48_floor6_smooth1_qc
run89_sparc_1422,sparc_1422,0.684959,0.668349,0.860692,0.660421,0.633726,0.742668,0.900397,0.909240,0.916930,0.728089,0.896742,0.890006,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1426,sparc_1426,0.766340,0.819242,0.932410,0.765655,0.818676,0.814166,0.802451,0.795464,0.644966,0.964788,0.846055,0.967517,spectrum_fno48_floor6_smooth1_qc
run89_sparc_1428,sparc_1428,0.808980,0.796639,0.852443,0.780038,0.764285,0.816903,0.860038,0.845548,0.913549,0.887735,0.870925,0.709786,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1429,sparc_1429,0.783362,0.785954,0.827703,0.781180,0.764106,0.823361,0.840066,0.851749,0.915653,0.955079,0.935461,0.932857,spectrum_fno48_floor6_smooth1_qc
run89_sparc_1430,sparc_1430,0.683833,0.761474,1.156699,0.683767,0.695233,0.943518,0.859887,0.701885,0.370958,0.800078,0.937591,0.958516,spectrum_fno48_floor6_smooth1_qc
run89_sparc_1500,sparc_1500,0.460779,0.540036,0.750415,0.433996,0.535185,0.703314,0.993021,0.990759,0.991694,0.735715,0.856715,0.774581,spectrum_fno48_floor6_smooth1_qc
run89_sparc_1501,sparc_1501,0.703336,0.629886,0.857158,0.666542,0.601953,0.788058,0.893593,0.892556,0.907777,0.801033,0.860136,0.881900,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1510,sparc_1510,0.711203,0.653100,0.810537,0.649456,0.615958,0.773420,0.912052,0.918560,0.941518,0.653839,0.831336,0.901849,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1512,sparc_1512,0.696262,0.637534,0.819346,0.660327,0.605931,0.749028,0.916353,0.920846,0.943409,0.755660,0.873342,0.867294,spectrum_fno48_floor6_smooth1_qc_peak4
run89_sparc_1517,sparc_1517,0.539576,0.595585,0.705785,0.530572,0.570107,0.654718,0.907441,0.906843,0.930036,0.617483,0.909250,0.850491,spectrum_fno48_floor6_smooth1_qc
run8_sparc_1302,sparc_1302,0.859145,0.880161,0.938908,0.743451,0.752705,0.807144,0.879836,0.874099,0.895230,0.885795,0.960781,0.924434,spectrum_fno48_floor6_smooth1_qc
run8_sparc_1313,sparc_1313,0.615740,0.557022,0.761256,0.568989,0.516425,0.660256,0.930708,0.933199,0.954797,0.645717,0.666496,0.493358,spectrum_fno48_floor6_smooth1_qc_peak4
run8_sparc_1350,sparc_1350,0.615741,0.557021,0.761255,0.568989,0.516424,0.660256,0.930707,0.933199,0.954797,0.645716,0.666506,0.493358,spectrum_fno48_floor6_smooth1_qc_peak4
run8_sparc_1403,sparc_1403,0.763193,0.784751,0.848667,0.666812,0.673890,0.743387,0.904115,0.904106,0.949545,0.681115,0.759196,0.599368,spectrum_fno48_floor6_smooth1_qc
run8_sparc_1405,sparc_1405,0.765649,0.711632,0.759873,0.761526,0.706856,0.758069,0.829382,0.845288,0.878462,0.703550,0.856432,0.526048,spectrum_fno48_floor6_smooth1_qc_peak4
run8_sparc_1408,sparc_1408,0.826289,0.749466,0.743989,0.788231,0.749460,0.732882,0.829028,0.870023,0.874244,0.969728,0.964497,0.979204,spectrum_fno48_floor6_smooth1_qc_mhi100
run8_sparc_1409,sparc_1409,0.702717,0.686178,0.724654,0.638882,0.646886,0.723907,0.909377,0.920933,0.943040,0.784042,0.877802,0.920517,spectrum_fno48_floor6_smooth1_qc_peak4
run8_sparc_1426,sparc_1426,0.732568,0.660450,0.757400,0.730766,0.659648,0.750018,0.854732,0.884738,0.905934,0.873649,0.830650,0.946779,spectrum_fno48_floor6_smooth1_qc_peak4
run8_sparc_1427,sparc_1427,0.747232,0.665839,0.749218,0.744461,0.660901,0.746347,0.869325,0.872939,0.927177,0.925355,0.922479,0.717546,spectrum_fno48_floor6_smooth1_qc_peak4
run8_sparc_1428,sparc_1428,0.667011,0.670337,0.770262,0.667008,0.666645,0.768498,0.906070,0.905267,0.937524,0.860772,0.876928,0.941053,spectrum_fno48_floor6_smooth1_qc
run8_sparc_1440,sparc_1440,0.617690,0.662030,0.745592,0.617536,0.642468,0.732630,0.911900,0.919271,0.944443,0.574546,0.870082,0.609756,spectrum_fno48_floor6_smooth1_qc
run8_sparc_1502,sparc_1502,0.639143,0.641627,0.731173,0.617672,0.620624,0.720530,0.918955,0.924394,0.956619,0.858850,0.902942,0.832682,spectrum_fno48_floor6_smooth1_qc
run8_sparc_1508,sparc_1508,1.245127,1.068679,1.146665,0.907193,0.896767,0.895893,0.693327,0.594666,0.745791,0.853862,0.832726,0.900565,spectrum_fno48_floor6_smooth1_qc_peak4
run8_sparc_1510,sparc_1510,0.677149,0.632537,0.797125,0.614762,0.599156,0.686720,0.929675,0.933834,0.949999,0.460079,0.700489,0.734514,spectrum_fno48_floor6_smooth1_qc_peak4
run90_sparc_1302,sparc_1302,0.701385,0.677551,0.757397,0.701247,0.677549,0.756824,0.745959,0.769060,0.872566,0.970632,0.969653,0.957593,spectrum_fno48_floor6_smooth1_qc_peak4
run90_sparc_1307,sparc_1307,1.346656,1.250501,1.323049,0.910909,0.892521,0.933343,0.291022,0.375037,0.571013,0.968529,0.941177,0.983480,spectrum_fno48_floor6_smooth1_qc_peak4
run90_sparc_1315,sparc_1315,0.566360,0.593375,0.672851,0.535870,0.522423,0.631821,0.932932,0.937203,0.956170,0.790895,0.878908,0.792979,spectrum_fno48_floor6_smooth1_qc
run90_sparc_1318,sparc_1318,0.517056,0.573673,0.791134,0.511862,0.543810,0.689030,0.934558,0.931482,0.957243,0.497759,0.632130,0.755253,spectrum_fno48_floor6_smooth1_qc
run90_sparc_1350,sparc_1350,0.599274,0.588924,0.697726,0.542927,0.525678,0.634019,0.937439,0.934432,0.964465,0.425471,0.701465,0.654315,spectrum_fno48_floor6_smooth1_qc_peak4
run90_sparc_1357,sparc_1357,0.714256,0.674160,1.002554,0.602715,0.571442,0.716815,0.902512,0.910088,0.937167,0.804032,0.862288,0.858492,spectrum_fno48_floor6_smooth1_qc_peak4
run90_sparc_1358,sparc_1358,0.522219,0.536656,0.660339,0.520960,0.529033,0.612340,0.910727,0.911377,0.937129,0.539381,0.906446,0.736314,spectrum_fno48_floor6_smooth1_qc
run90_sparc_1364,sparc_1364,0.567434,0.719862,0.768100,0.555101,0.654956,0.670664,0.892813,0.888573,0.917233,0.830488,0.937464,0.940028,spectrum_fno48_floor6_smooth1_qc
run90_sparc_1400,sparc_1400,0.533036,0.923118,0.680761,0.522291,0.905048,0.671338,0.995091,0.992493,0.993122,0.598444,0.835905,0.547619,spectrum_fno48_floor6_smooth1_qc
run90_sparc_1408,sparc_1408,0.839831,0.777399,0.846704,0.825811,0.775424,0.827445,0.873131,0.896351,0.901241,0.952251,0.960372,0.946001,spectrum_fno48_floor6_smooth1_qc_peak4
run90_sparc_1413,sparc_1413,0.570238,0.583520,0.670730,0.558537,0.554845,0.652079,0.930607,0.931180,0.949623,0.436395,0.777864,0.617728,spectrum_fno48_floor6_smooth1_qc
