key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0,winner
run15_sparc_1513,sparc_1513,0.577184,0.634225,0.291162,0.525773,0.546790,0.283551,0.925713,0.925891,0.740529,0.907144,0.768329,0.368753,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run15_sparc_1526,sparc_1526,0.555603,0.599679,0.483972,0.551617,0.597177,0.448517,0.891207,0.871301,0.712244,0.935096,0.862474,0.662400,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run15_sparc_1530,sparc_1530,0.521833,0.544635,0.660473,0.516353,0.532503,0.643062,0.887433,0.899857,0.814769,0.992439,0.990654,0.932974,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1304,sparc_1304,0.641663,0.744286,0.557902,0.637836,0.705739,0.543658,0.936271,0.940732,0.830104,0.885846,0.792997,0.667339,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1307,sparc_1307,0.965112,0.995518,0.719734,0.687737,0.737240,0.527057,0.925180,0.920684,0.804695,0.922197,0.830009,0.582753,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1309,sparc_1309,1.087268,1.463850,0.836129,0.683627,0.702551,0.538046,0.930322,0.926468,0.795423,0.942086,0.822449,0.799261,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1310,sparc_1310,0.614770,0.564742,0.365116,0.543136,0.500989,0.350401,0.925159,0.929616,0.786408,0.907399,0.816240,0.766919,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1311,sparc_1311,0.526328,0.485009,0.427921,0.522977,0.483474,0.370444,0.922250,0.931677,0.784282,0.752526,0.659031,0.571360,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1313,sparc_1313,0.556769,1.112942,0.412606,0.512955,0.637153,0.353417,0.871964,0.914929,0.756894,0.799755,0.821496,0.771929,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1318,sparc_1318,0.708998,1.408439,0.663171,0.694534,0.715571,0.598647,0.906838,0.922178,0.762336,0.765907,0.726708,0.713616,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1353,sparc_1353,0.575224,1.139388,0.458535,0.563819,0.640640,0.456211,0.872921,0.887081,0.737990,0.826772,0.866588,0.645557,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1359,sparc_1359,0.553381,1.165254,0.393694,0.553296,0.672862,0.393373,0.901160,0.916828,0.762339,0.966308,0.835524,0.807345,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1362,sparc_1362,0.624908,0.781674,0.624295,0.623299,0.663904,0.616894,0.892102,0.911624,0.756774,0.908653,0.815864,0.549007,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1364,sparc_1364,0.755188,0.968721,0.608615,0.716805,0.727087,0.599307,0.889783,0.880118,0.707455,0.948368,0.808699,0.604088,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1365,sparc_1365,0.672641,1.081922,0.639075,0.672615,0.741571,0.619825,0.839735,0.885097,0.713723,0.943882,0.874866,0.623221,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1401,sparc_1401,0.732677,0.808705,0.270799,0.690372,0.745450,0.268100,0.933441,0.942849,0.844418,0.944379,0.755399,0.670505,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1405,sparc_1405,0.616991,0.727618,0.321511,0.598667,0.651824,0.306591,0.944917,0.947358,0.828114,0.894176,0.813535,0.579892,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1406,sparc_1406,0.701160,0.816134,0.351291,0.624738,0.678668,0.351101,0.946705,0.935933,0.828115,0.918181,0.846004,0.670451,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1408,sparc_1408,0.587736,0.718275,0.422080,0.566834,0.592040,0.416993,0.924260,0.924415,0.802196,0.728120,0.772979,0.641479,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1410,sparc_1410,0.626087,0.520631,0.396185,0.592472,0.474283,0.388058,0.928464,0.932270,0.788382,0.888433,0.577858,0.758154,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1421,sparc_1421,0.771313,1.385003,0.600679,0.596641,0.658028,0.501632,0.865798,0.921745,0.755822,0.889996,0.789501,0.750621,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1424,sparc_1424,0.853663,1.036817,0.708253,0.754474,0.770884,0.662008,0.943099,0.949481,0.844891,0.903121,0.846787,0.698020,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1426,sparc_1426,1.179567,1.045830,0.352457,0.637034,0.682590,0.304457,0.946894,0.944162,0.850204,0.907147,0.729866,0.660371,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1427,sparc_1427,0.815715,0.824961,0.596691,0.685370,0.771733,0.593776,0.697732,0.718278,0.586271,0.966338,0.825405,0.679360,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1428,sparc_1428,1.130180,1.056841,0.379806,0.711898,0.781115,0.378352,0.882026,0.844106,0.642358,0.895265,0.866638,0.640512,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1429,sparc_1429,1.033738,1.259299,0.450272,0.734100,0.820227,0.399570,0.903277,0.902766,0.776553,0.929600,0.927290,0.758434,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1504,sparc_1504,0.664910,0.898363,0.383727,0.618859,0.683262,0.374370,0.942545,0.945502,0.823049,0.793271,0.678768,0.589512,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1512,sparc_1512,0.614402,0.567621,0.539398,0.612794,0.522927,0.500341,0.897278,0.916881,0.763112,0.872883,0.639540,0.685081,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1519,sparc_1519,0.580536,0.515267,0.484461,0.500665,0.502292,0.407114,0.914578,0.929694,0.797167,0.944188,0.797148,0.733469,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1524,sparc_1524,0.756411,1.129204,0.512237,0.566064,0.658774,0.462395,0.886763,0.894956,0.728768,0.791476,0.727566,0.589057,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1525,sparc_1525,0.720652,0.900534,0.434210,0.676253,0.723339,0.419698,0.951992,0.952294,0.860096,0.859545,0.654297,0.497866,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run16_sparc_1529,sparc_1529,0.840757,1.127833,1.029253,0.739132,0.773521,0.807179,0.531295,0.587025,0.436629,0.980568,0.979704,0.854264,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1356,sparc_1356,0.503710,0.655631,0.246249,0.484052,0.580127,0.234393,0.923159,0.923742,0.729755,0.924814,0.745960,0.367269,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run17_sparc_1361,sparc_1361,0.450132,0.564295,0.250994,0.431624,0.507183,0.250942,0.896318,0.899908,0.707025,0.906207,0.882664,0.575364,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run17_sparc_1365,sparc_1365,0.427865,0.552609,0.229432,0.426359,0.521641,0.226774,0.894490,0.899821,0.701472,0.918786,0.923241,0.604690,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run17_sparc_1403,sparc_1403,0.590751,0.793326,0.454547,0.576143,0.754125,0.422818,0.916237,0.915653,0.787977,0.953579,0.750723,0.728979,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run17_sparc_1412,sparc_1412,0.552981,0.650375,0.305654,0.531488,0.588399,0.303656,0.932361,0.930042,0.755423,0.912155,0.727198,0.590601,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run17_sparc_1414,sparc_1414,0.576881,0.633487,0.316831,0.528761,0.583176,0.314365,0.933263,0.931710,0.761451,0.927693,0.861021,0.486085,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run17_sparc_1418,sparc_1418,0.499766,0.565598,0.261298,0.482102,0.539125,0.261189,0.920048,0.923859,0.725105,0.916178,0.834597,0.461749,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run17_sparc_1420,sparc_1420,0.495228,0.555069,0.265457,0.489251,0.518313,0.262717,0.916854,0.919120,0.723994,0.889777,0.774755,0.354723,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run17_sparc_1428,sparc_1428,0.768424,0.781939,0.666792,0.729039,0.739996,0.651946,0.892552,0.884318,0.753652,0.968263,0.854247,0.743124,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run17_sparc_1500,sparc_1500,0.562668,0.482153,0.512253,0.511361,0.449787,0.340804,0.990878,0.993962,0.987021,0.951870,0.672224,0.910855,spectrum_fno48_floor6_smooth1_qc_peak4
run17_sparc_1501,sparc_1501,0.650262,0.777194,0.852967,0.649647,0.756056,0.841240,0.885807,0.859425,0.770053,0.956738,0.977258,0.820168,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1508,sparc_1508,1.365144,1.634607,1.048740,0.841450,0.921767,0.804880,0.775456,0.865083,0.691120,0.931019,0.856033,0.701196,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run17_sparc_1512,sparc_1512,0.599609,0.646253,0.287514,0.529780,0.575339,0.287471,0.934083,0.936496,0.760672,0.883747,0.801117,0.532940,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1303,sparc_1303,0.588699,0.636086,0.484456,0.552897,0.632194,0.445643,0.929491,0.924996,0.803724,0.940354,0.652690,0.811317,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1305,sparc_1305,0.753169,0.862386,0.343039,0.720918,0.778082,0.337173,0.929359,0.928815,0.783360,0.916143,0.885983,0.401055,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1311,sparc_1311,0.661248,0.651359,0.307611,0.649036,0.640356,0.244385,0.928969,0.930133,0.781117,0.871325,0.733738,0.551038,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1319,sparc_1319,0.621462,0.676507,0.232663,0.621347,0.672612,0.232237,0.935082,0.938962,0.814836,0.798822,0.873612,0.483665,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1354,sparc_1354,0.664586,0.644069,0.309023,0.663808,0.642805,0.281181,0.921538,0.922952,0.773779,0.929423,0.833995,0.640286,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1359,sparc_1359,0.657685,0.701995,0.249647,0.657680,0.698877,0.233142,0.935950,0.934542,0.795449,0.902851,0.814242,0.483015,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1361,sparc_1361,0.649765,0.685024,0.281561,0.647653,0.682055,0.228207,0.929371,0.929639,0.790310,0.879417,0.794402,0.429742,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1401,sparc_1401,0.560910,0.730257,0.403769,0.539895,0.646543,0.401220,0.951288,0.957755,0.872166,0.944548,0.879231,0.761459,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1413,sparc_1413,0.625427,0.625366,0.278115,0.605625,0.601665,0.226583,0.939246,0.940614,0.792276,0.862153,0.755600,0.531287,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1419,sparc_1419,0.638500,0.662684,0.253189,0.630142,0.660766,0.228622,0.932465,0.932260,0.793261,0.930167,0.746898,0.584414,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1421,sparc_1421,0.630169,0.652909,0.249107,0.617566,0.648064,0.224907,0.935428,0.940822,0.799941,0.905607,0.761094,0.493224,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1425,sparc_1425,0.699531,0.715210,0.261321,0.694747,0.692557,0.261319,0.923209,0.928747,0.791502,0.924158,0.657929,0.548410,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1426,sparc_1426,0.680476,0.720347,0.252377,0.665843,0.701495,0.252252,0.927238,0.925162,0.786515,0.892597,0.806983,0.479733,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1428,sparc_1428,0.850878,0.780984,0.675954,0.830461,0.777575,0.675765,0.904589,0.880872,0.774960,0.913265,0.949407,0.612110,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1440,sparc_1440,0.824109,1.023299,0.410347,0.746398,0.822641,0.408733,0.929424,0.932088,0.785256,0.894529,0.899543,0.471149,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1441,sparc_1441,0.808353,1.029775,0.411457,0.744136,0.822384,0.409841,0.927654,0.931974,0.783777,0.891930,0.899979,0.462439,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1522,sparc_1522,0.627534,0.639817,0.245898,0.626633,0.637818,0.227053,0.922767,0.927951,0.774385,0.829285,0.699777,0.516743,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run18_sparc_1530,sparc_1530,0.670333,0.968114,0.591494,0.612432,0.737642,0.561439,0.838138,0.894953,0.756389,0.931961,0.926179,0.691824,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1305,sparc_1305,0.705994,0.956653,0.357864,0.635206,0.743362,0.357128,0.890273,0.891589,0.764254,0.885291,0.659571,0.396284,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1306,sparc_1306,1.312301,1.170554,0.920672,0.900463,0.905638,0.685858,0.863833,0.872170,0.724349,0.934269,0.914307,0.547392,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1315,sparc_1315,0.495091,0.544769,0.274198,0.474058,0.512789,0.267090,0.927429,0.928409,0.739070,0.923852,0.665742,0.509560,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1317,sparc_1317,0.486541,0.547086,0.283153,0.479653,0.546917,0.242825,0.931734,0.928350,0.753285,0.900636,0.636797,0.518250,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1319,sparc_1319,0.476884,0.553245,0.266572,0.476007,0.540923,0.232225,0.926284,0.924516,0.738368,0.906831,0.761883,0.654451,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1352,sparc_1352,0.488657,0.534628,0.309262,0.479905,0.516852,0.307750,0.920261,0.919911,0.730539,0.906165,0.690079,0.547814,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1360,sparc_1360,0.433915,0.535155,0.246733,0.433902,0.521605,0.230667,0.911157,0.911954,0.720979,0.892237,0.887777,0.578629,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1364,sparc_1364,0.476126,0.612515,0.281221,0.474458,0.603338,0.274585,0.888677,0.889718,0.679579,0.914551,0.885920,0.501443,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1406,sparc_1406,0.800074,0.891070,0.221723,0.683857,0.762138,0.207229,0.919901,0.923567,0.799681,0.864032,0.591414,0.615218,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1416,sparc_1416,0.500318,0.629439,0.288670,0.490153,0.560562,0.263976,0.922883,0.926319,0.737398,0.960871,0.626462,0.620141,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1417,sparc_1417,0.488673,0.597696,0.267693,0.481715,0.565113,0.256741,0.918122,0.922288,0.731157,0.952148,0.723439,0.586508,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1428,sparc_1428,0.607846,0.743874,0.467019,0.595439,0.706638,0.464565,0.904583,0.900915,0.760656,0.952472,0.870475,0.735591,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1440,sparc_1440,0.764103,0.892386,0.204043,0.667268,0.749523,0.204042,0.888868,0.897549,0.785426,0.831198,0.694497,0.738398,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1503,sparc_1503,0.986046,1.167190,0.338544,0.603966,0.786042,0.330230,0.904188,0.921151,0.829746,0.897458,0.736353,0.680130,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1505,sparc_1505,0.641164,0.763050,0.704150,0.641107,0.726968,0.704124,0.844825,0.869009,0.750557,0.967797,0.908451,0.718002,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1511,sparc_1511,0.510442,0.534092,0.289168,0.510409,0.532487,0.275980,0.938128,0.936148,0.770351,0.889564,0.636808,0.542342,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1514,sparc_1514,0.489862,0.542292,0.279461,0.487160,0.535671,0.263127,0.923698,0.931073,0.760544,0.915359,0.571976,0.489550,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1517,sparc_1517,0.489257,0.610397,0.263463,0.474159,0.558782,0.254611,0.926280,0.927178,0.748364,0.908727,0.861561,0.490605,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1522,sparc_1522,0.595132,0.662247,0.449386,0.592112,0.633275,0.448520,0.926883,0.930248,0.743035,0.761226,0.833030,0.474551,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run19_sparc_1530,sparc_1530,0.665030,0.484114,0.611765,0.650263,0.466716,0.569791,0.765987,0.896457,0.801694,0.996578,0.995142,0.962068,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1300,sparc_1300,0.249317,0.429005,0.175776,0.249315,0.345733,0.160512,0.993104,0.995935,0.990507,0.803309,0.574283,0.920259,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1303,sparc_1303,0.567400,0.561462,0.483223,0.562926,0.561177,0.469313,0.923896,0.924064,0.814320,0.881971,0.801846,0.513216,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1308,sparc_1308,0.533716,0.704324,0.489200,0.528940,0.664347,0.484825,0.858399,0.817039,0.628863,0.882597,0.959942,0.673441,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1310,sparc_1310,0.528890,0.550829,0.326519,0.527673,0.546704,0.321477,0.929795,0.924383,0.773994,0.921498,0.788491,0.513371,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1313,sparc_1313,0.543165,0.532411,0.353526,0.533172,0.518153,0.332820,0.933789,0.931157,0.783979,0.915473,0.816966,0.577418,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1315,sparc_1315,0.532864,0.524923,0.383456,0.532770,0.517725,0.343256,0.931725,0.931381,0.776493,0.847304,0.776252,0.498310,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1318,sparc_1318,0.504442,0.550603,0.318452,0.488638,0.520847,0.290077,0.939468,0.938634,0.790367,0.876832,0.846640,0.517408,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1349,sparc_1349,0.531658,0.594851,0.305941,0.525599,0.579318,0.303764,0.923130,0.923415,0.767884,0.869767,0.912410,0.551310,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1350,sparc_1350,0.543165,0.532411,0.353526,0.533172,0.518153,0.332820,0.933789,0.931157,0.783979,0.915473,0.816966,0.577418,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1353,sparc_1353,0.570731,0.651563,0.321521,0.531886,0.597103,0.316982,0.917168,0.915832,0.765047,0.847168,0.918177,0.518034,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1359,sparc_1359,0.556557,0.599155,0.344187,0.556054,0.585628,0.344124,0.912809,0.916736,0.746696,0.929072,0.840841,0.341123,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1361,sparc_1361,0.541128,0.585629,0.334990,0.539985,0.566498,0.331060,0.926883,0.924209,0.763684,0.862198,0.729369,0.346952,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1363,sparc_1363,0.617381,0.743822,0.455217,0.597809,0.706981,0.448315,0.917093,0.915926,0.745286,0.848904,0.907512,0.475249,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1365,sparc_1365,0.609040,0.619999,0.480661,0.602738,0.610751,0.478360,0.924330,0.927633,0.767071,0.908631,0.830460,0.433169,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1400,sparc_1400,0.369225,0.426875,0.273425,0.332627,0.369284,0.270500,0.992752,0.994406,0.988994,0.878752,0.778763,0.930817,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1401,sparc_1401,0.962386,1.015739,0.861752,0.863239,0.895587,0.809589,0.811129,0.824943,0.762757,0.984430,0.984653,0.926280,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1403,sparc_1403,0.571822,0.553745,0.504322,0.563865,0.551212,0.470229,0.931831,0.934070,0.812991,0.914660,0.719735,0.551520,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1411,sparc_1411,0.581646,0.576298,0.369621,0.571506,0.565799,0.359308,0.924008,0.925077,0.764680,0.909829,0.895368,0.510198,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1414,sparc_1414,0.554127,0.604112,0.330452,0.549629,0.590333,0.306204,0.932443,0.933878,0.774881,0.951983,0.831560,0.492068,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1422,sparc_1422,0.717310,0.728913,0.660980,0.692121,0.707271,0.657777,0.906134,0.914488,0.746595,0.888361,0.872564,0.478498,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1423,sparc_1423,0.643241,0.712288,0.471722,0.640139,0.687188,0.464147,0.884610,0.884980,0.710432,0.927120,0.792584,0.513653,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1507,sparc_1507,0.515017,0.559860,0.412506,0.514853,0.559492,0.373572,0.919658,0.921240,0.765529,0.886169,0.852602,0.468973,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1511,sparc_1511,0.598202,0.612789,0.441959,0.581254,0.590952,0.435236,0.918784,0.918086,0.760196,0.895452,0.840838,0.350284,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1519,sparc_1519,0.523794,0.539927,0.367054,0.523707,0.539919,0.345862,0.903740,0.909434,0.728950,0.902113,0.748777,0.387492,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1523,sparc_1523,0.887118,0.887050,0.836161,0.832010,0.843489,0.769121,0.791500,0.767740,0.641916,0.914322,0.805686,0.525633,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1524,sparc_1524,1.003447,0.987003,0.757874,0.822418,0.816901,0.744694,0.866186,0.858860,0.672287,0.924027,0.866388,0.550987,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1526,sparc_1526,0.680618,0.699236,0.547187,0.680522,0.698518,0.546458,0.879883,0.868751,0.740992,0.973875,0.941031,0.700674,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run1_sparc_1527,sparc_1527,0.541420,0.574234,0.468552,0.541394,0.567404,0.466436,0.923241,0.925545,0.815032,0.924411,0.834637,0.564980,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run20_sparc_1302,sparc_1302,0.578910,0.714250,0.558995,0.572437,0.630281,0.541108,0.905276,0.910286,0.790391,0.961508,0.939536,0.815346,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
run20_sparc_1304,sparc_1304,0.662678,0.713749,0.541043,0.606800,0.606011,0.526355,0.906655,0.918407,0.781032,0.951138,0.906123,0.662688,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth0
