key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05,winner
run16_sparc_1304,sparc_1304,0.641663,0.744286,0.529650,0.637836,0.705739,0.525564,0.936271,0.940732,0.880120,0.885846,0.792997,0.850529,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1307,sparc_1307,0.965112,0.995518,0.777145,0.687737,0.737240,0.674140,0.925180,0.920684,0.853623,0.922197,0.830009,0.815552,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1309,sparc_1309,1.087268,1.463850,1.156897,0.683627,0.702551,0.655781,0.930322,0.926468,0.863099,0.942086,0.822449,0.769536,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1310,sparc_1310,0.614770,0.564742,0.760326,0.543136,0.500989,0.516530,0.925159,0.929616,0.845420,0.907399,0.816240,0.729144,spectrum_fno48_floor6_smooth1_qc_peak4
run16_sparc_1311,sparc_1311,0.526328,0.485009,0.414690,0.522977,0.483474,0.399394,0.922250,0.931677,0.847457,0.752526,0.659031,0.556772,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1313,sparc_1313,0.556769,1.112942,0.392757,0.512955,0.637153,0.362704,0.871964,0.914929,0.892658,0.799755,0.821496,0.804718,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1318,sparc_1318,0.708998,1.408439,0.733326,0.694534,0.715571,0.601242,0.906838,0.922178,0.857045,0.765907,0.726708,0.815393,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1353,sparc_1353,0.575224,1.139388,0.656608,0.563819,0.640640,0.567830,0.872921,0.887081,0.813660,0.826772,0.866588,0.819497,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1359,sparc_1359,0.553381,1.165254,0.492836,0.553296,0.672862,0.444165,0.901160,0.916828,0.846320,0.966308,0.835524,0.742952,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1362,sparc_1362,0.624908,0.781674,0.806764,0.623299,0.663904,0.678876,0.892102,0.911624,0.809741,0.908653,0.815864,0.761803,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1364,sparc_1364,0.755188,0.968721,0.716834,0.716805,0.727087,0.635267,0.889783,0.880118,0.801069,0.948368,0.808699,0.668913,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1365,sparc_1365,0.672641,1.081922,0.650218,0.672615,0.741571,0.635043,0.839735,0.885097,0.747438,0.943882,0.874866,0.759505,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1401,sparc_1401,0.732677,0.808705,0.358547,0.690372,0.745450,0.344567,0.933441,0.942849,0.894045,0.944379,0.755399,0.735311,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1405,sparc_1405,0.616991,0.727618,0.426876,0.598667,0.651824,0.423240,0.944917,0.947358,0.876723,0.894176,0.813535,0.752929,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1406,sparc_1406,0.701160,0.816134,0.373961,0.624738,0.678668,0.370882,0.946705,0.935933,0.882020,0.918181,0.846004,0.773299,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1408,sparc_1408,0.587736,0.718275,0.579632,0.566834,0.592040,0.497836,0.924260,0.924415,0.874630,0.728120,0.772979,0.747727,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1410,sparc_1410,0.626087,0.520631,0.577478,0.592472,0.474283,0.520094,0.928464,0.932270,0.856452,0.888433,0.577858,0.838985,spectrum_fno48_floor6_smooth1_qc_peak4
run16_sparc_1421,sparc_1421,0.771313,1.385003,0.966805,0.596641,0.658028,0.619235,0.865798,0.921745,0.819250,0.889996,0.789501,0.875420,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run16_sparc_1424,sparc_1424,0.853663,1.036817,0.746448,0.754474,0.770884,0.718642,0.943099,0.949481,0.897016,0.903121,0.846787,0.820956,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1426,sparc_1426,1.179567,1.045830,0.611202,0.637034,0.682590,0.395162,0.946894,0.944162,0.886540,0.907147,0.729866,0.757373,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1427,sparc_1427,0.815715,0.824961,0.581699,0.685370,0.771733,0.548569,0.697732,0.718278,0.702490,0.966338,0.825405,0.827348,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1428,sparc_1428,1.130180,1.056841,0.410010,0.711898,0.781115,0.402045,0.882026,0.844106,0.585187,0.895265,0.866638,0.806305,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1429,sparc_1429,1.033738,1.259299,0.766288,0.734100,0.820227,0.539464,0.903277,0.902766,0.790898,0.929600,0.927290,0.848338,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1504,sparc_1504,0.664910,0.898363,0.428499,0.618859,0.683262,0.417780,0.942545,0.945502,0.886507,0.793271,0.678768,0.816857,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1512,sparc_1512,0.614402,0.567621,0.351363,0.612794,0.522927,0.350536,0.897278,0.916881,0.862249,0.872883,0.639540,0.791348,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1519,sparc_1519,0.580536,0.515267,0.570800,0.500665,0.502292,0.479188,0.914578,0.929694,0.847178,0.944188,0.797148,0.871767,spectrum_fno48_floor6_smooth1_qc_peak4
run16_sparc_1524,sparc_1524,0.756411,1.129204,0.698000,0.566064,0.658774,0.502631,0.886763,0.894956,0.790806,0.791476,0.727566,0.687388,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1525,sparc_1525,0.720652,0.900534,0.457614,0.676253,0.723339,0.454411,0.951992,0.952294,0.904784,0.859545,0.654297,0.639829,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run16_sparc_1529,sparc_1529,0.840757,1.127833,0.954566,0.739132,0.773521,0.782181,0.531295,0.587025,0.415308,0.980568,0.979704,0.932001,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1356,sparc_1356,0.503710,0.655631,0.292472,0.484052,0.580127,0.292464,0.923159,0.923742,0.816975,0.924814,0.745960,0.531659,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run17_sparc_1361,sparc_1361,0.450132,0.564295,0.293497,0.431624,0.507183,0.292770,0.896318,0.899908,0.768669,0.906207,0.882664,0.684738,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run17_sparc_1365,sparc_1365,0.427865,0.552609,0.275756,0.426359,0.521641,0.273491,0.894490,0.899821,0.747355,0.918786,0.923241,0.728843,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run17_sparc_1403,sparc_1403,0.590751,0.793326,0.486562,0.576143,0.754125,0.466853,0.916237,0.915653,0.856289,0.953579,0.750723,0.758329,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run17_sparc_1412,sparc_1412,0.552981,0.650375,0.351243,0.531488,0.588399,0.348255,0.932361,0.930042,0.885097,0.912155,0.727198,0.551426,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run17_sparc_1414,sparc_1414,0.576881,0.633487,0.373049,0.528761,0.583176,0.368512,0.933263,0.931710,0.856924,0.927693,0.861021,0.804351,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run17_sparc_1418,sparc_1418,0.499766,0.565598,0.321935,0.482102,0.539125,0.319840,0.920048,0.923859,0.811399,0.916178,0.834597,0.647450,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run17_sparc_1420,sparc_1420,0.495228,0.555069,0.326141,0.489251,0.518313,0.316754,0.916854,0.919120,0.799454,0.889777,0.774755,0.546276,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run17_sparc_1428,sparc_1428,0.768424,0.781939,0.696543,0.729039,0.739996,0.669219,0.892552,0.884318,0.800590,0.968263,0.854247,0.852248,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run17_sparc_1500,sparc_1500,0.562668,0.482153,0.540011,0.511361,0.449787,0.407076,0.990878,0.993962,0.990308,0.951870,0.672224,0.966081,spectrum_fno48_floor6_smooth1_qc_peak4
run17_sparc_1501,sparc_1501,0.650262,0.777194,0.764082,0.649647,0.756056,0.759376,0.885807,0.859425,0.799557,0.956738,0.977258,0.910779,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run17_sparc_1508,sparc_1508,1.365144,1.634607,0.664152,0.841450,0.921767,0.565741,0.775456,0.865083,0.799965,0.931019,0.856033,0.768002,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run17_sparc_1512,sparc_1512,0.599609,0.646253,0.338304,0.529780,0.575339,0.332208,0.934083,0.936496,0.876953,0.883747,0.801117,0.684748,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1303,sparc_1303,0.588699,0.636086,0.390337,0.552897,0.632194,0.380695,0.929491,0.924996,0.877684,0.940354,0.652690,0.866008,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1305,sparc_1305,0.753169,0.862386,0.443937,0.720918,0.778082,0.442972,0.929359,0.928815,0.856233,0.916143,0.885983,0.554764,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1311,sparc_1311,0.661248,0.651359,0.419371,0.649036,0.640356,0.371727,0.928969,0.930133,0.874834,0.871325,0.733738,0.644776,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1319,sparc_1319,0.621462,0.676507,0.340020,0.621347,0.672612,0.327114,0.935082,0.938962,0.906050,0.798822,0.873612,0.574894,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1354,sparc_1354,0.664586,0.644069,0.371800,0.663808,0.642805,0.347796,0.921538,0.922952,0.838891,0.929423,0.833995,0.641348,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1359,sparc_1359,0.657685,0.701995,0.366238,0.657680,0.698877,0.354905,0.935950,0.934542,0.875765,0.902851,0.814242,0.645157,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1361,sparc_1361,0.649765,0.685024,0.371872,0.647653,0.682055,0.352901,0.929371,0.929639,0.865700,0.879417,0.794402,0.624409,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1401,sparc_1401,0.560910,0.730257,0.366982,0.539895,0.646543,0.364352,0.951288,0.957755,0.922594,0.944548,0.879231,0.861716,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1413,sparc_1413,0.625427,0.625366,0.390371,0.605625,0.601665,0.343329,0.939246,0.940614,0.876490,0.862153,0.755600,0.631933,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1419,sparc_1419,0.638500,0.662684,0.395401,0.630142,0.660766,0.353207,0.932465,0.932260,0.870701,0.930167,0.746898,0.671030,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1421,sparc_1421,0.630169,0.652909,0.390640,0.617566,0.648064,0.361285,0.935428,0.940822,0.871231,0.905607,0.761094,0.640796,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1425,sparc_1425,0.699531,0.715210,0.372542,0.694747,0.692557,0.371575,0.923209,0.928747,0.858864,0.924158,0.657929,0.650041,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1426,sparc_1426,0.680476,0.720347,0.388333,0.665843,0.701495,0.388322,0.927238,0.925162,0.858950,0.892597,0.806983,0.539230,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1428,sparc_1428,0.850878,0.780984,0.712308,0.830461,0.777575,0.709073,0.904589,0.880872,0.818880,0.913265,0.949407,0.706396,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1440,sparc_1440,0.824109,1.023299,0.549371,0.746398,0.822641,0.513871,0.929424,0.932088,0.859324,0.894529,0.899543,0.675049,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1441,sparc_1441,0.808353,1.029775,0.540227,0.744136,0.822384,0.512344,0.927654,0.931974,0.858266,0.891930,0.899979,0.691232,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1522,sparc_1522,0.627534,0.639817,0.370417,0.626633,0.637818,0.358832,0.922767,0.927951,0.844138,0.829285,0.699777,0.575771,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run18_sparc_1530,sparc_1530,0.670333,0.968114,0.674557,0.612432,0.737642,0.635322,0.838138,0.894953,0.801115,0.931961,0.926179,0.691545,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run19_sparc_1305,sparc_1305,0.705994,0.956653,0.394687,0.635206,0.743362,0.394222,0.890273,0.891589,0.840948,0.885291,0.659571,0.632826,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1306,sparc_1306,1.312301,1.170554,0.621182,0.900463,0.905638,0.566573,0.863833,0.872170,0.819341,0.934269,0.914307,0.617844,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1315,sparc_1315,0.495091,0.544769,0.303387,0.474058,0.512789,0.302354,0.927429,0.928409,0.851543,0.923852,0.665742,0.622222,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1317,sparc_1317,0.486541,0.547086,0.306608,0.479653,0.546917,0.282839,0.931734,0.928350,0.869511,0.900636,0.636797,0.587228,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1319,sparc_1319,0.476884,0.553245,0.276678,0.476007,0.540923,0.268794,0.926284,0.924516,0.870268,0.906831,0.761883,0.768717,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1352,sparc_1352,0.488657,0.534628,0.335526,0.479905,0.516852,0.334844,0.920261,0.919911,0.787685,0.906165,0.690079,0.769211,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1360,sparc_1360,0.433915,0.535155,0.296662,0.433902,0.521605,0.288743,0.911157,0.911954,0.807312,0.892237,0.887777,0.747674,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1364,sparc_1364,0.476126,0.612515,0.345889,0.474458,0.603338,0.342679,0.888677,0.889718,0.740386,0.914551,0.885920,0.652884,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1406,sparc_1406,0.800074,0.891070,0.302564,0.683857,0.762138,0.287097,0.919901,0.923567,0.858281,0.864032,0.591414,0.615448,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1416,sparc_1416,0.500318,0.629439,0.327042,0.490153,0.560562,0.303643,0.922883,0.926319,0.801043,0.960871,0.626462,0.634565,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1417,sparc_1417,0.488673,0.597696,0.305935,0.481715,0.565113,0.295729,0.918122,0.922288,0.812684,0.952148,0.723439,0.669055,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1428,sparc_1428,0.607846,0.743874,0.526727,0.595439,0.706638,0.495574,0.904583,0.900915,0.802174,0.952472,0.870475,0.830872,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1440,sparc_1440,0.764103,0.892386,0.233578,0.667268,0.749523,0.230630,0.888868,0.897549,0.909915,0.831198,0.694497,0.428907,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1503,sparc_1503,0.986046,1.167190,0.469338,0.603966,0.786042,0.352700,0.904188,0.921151,0.875482,0.897458,0.736353,0.716544,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1505,sparc_1505,0.641164,0.763050,0.640843,0.641107,0.726968,0.639564,0.844825,0.869009,0.783065,0.967797,0.908451,0.833774,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1511,sparc_1511,0.510442,0.534092,0.309874,0.510409,0.532487,0.309739,0.938128,0.936148,0.900057,0.889564,0.636808,0.536603,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1514,sparc_1514,0.489862,0.542292,0.313359,0.487160,0.535671,0.309008,0.923698,0.931073,0.853779,0.915359,0.571976,0.681063,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1517,sparc_1517,0.489257,0.610397,0.293590,0.474159,0.558782,0.290687,0.926280,0.927178,0.844818,0.908727,0.861561,0.755494,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1522,sparc_1522,0.595132,0.662247,0.551589,0.592112,0.633275,0.549157,0.926883,0.930248,0.806553,0.761226,0.833030,0.589605,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run19_sparc_1530,sparc_1530,0.665030,0.484114,0.618955,0.650263,0.466716,0.613262,0.765987,0.896457,0.812317,0.996578,0.995142,0.980273,spectrum_fno48_floor6_smooth1_qc_peak4
run1_sparc_1300,sparc_1300,0.249317,0.429005,0.224609,0.249315,0.345733,0.160787,0.993104,0.995935,0.996094,0.803309,0.574283,0.918787,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1303,sparc_1303,0.567400,0.561462,0.456345,0.562926,0.561177,0.454060,0.923896,0.924064,0.861007,0.881971,0.801846,0.532189,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1308,sparc_1308,0.533716,0.704324,0.627359,0.528940,0.664347,0.624829,0.858399,0.817039,0.615300,0.882597,0.959942,0.842312,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run1_sparc_1310,sparc_1310,0.528890,0.550829,0.352344,0.527673,0.546704,0.351501,0.929795,0.924383,0.868743,0.921498,0.788491,0.585408,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1313,sparc_1313,0.543165,0.532411,0.359857,0.533172,0.518153,0.354676,0.933789,0.931157,0.886299,0.915473,0.816966,0.559624,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1315,sparc_1315,0.532864,0.524923,0.390663,0.532770,0.517725,0.367390,0.931725,0.931381,0.857928,0.847304,0.776252,0.666183,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1318,sparc_1318,0.504442,0.550603,0.324763,0.488638,0.520847,0.322166,0.939468,0.938634,0.905880,0.876832,0.846640,0.684560,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1349,sparc_1349,0.531658,0.594851,0.367481,0.525599,0.579318,0.366557,0.923130,0.923415,0.821509,0.869767,0.912410,0.713752,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1350,sparc_1350,0.543165,0.532411,0.359857,0.533172,0.518153,0.354676,0.933789,0.931157,0.886299,0.915473,0.816966,0.559624,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1353,sparc_1353,0.570731,0.651563,0.385100,0.531886,0.597103,0.378802,0.917168,0.915832,0.819558,0.847168,0.918177,0.645674,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1359,sparc_1359,0.556557,0.599155,0.402997,0.556054,0.585628,0.402969,0.912809,0.916736,0.813559,0.929072,0.840841,0.544860,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1361,sparc_1361,0.541128,0.585629,0.382544,0.539985,0.566498,0.378691,0.926883,0.924209,0.830969,0.862198,0.729369,0.483682,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1363,sparc_1363,0.617381,0.743822,0.714915,0.597809,0.706981,0.687128,0.917093,0.915926,0.810804,0.848904,0.907512,0.620721,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run1_sparc_1365,sparc_1365,0.609040,0.619999,0.448910,0.602738,0.610751,0.448785,0.924330,0.927633,0.827878,0.908631,0.830460,0.478692,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1400,sparc_1400,0.369225,0.426875,0.191738,0.332627,0.369284,0.190061,0.992752,0.994406,0.995104,0.878752,0.778763,0.721959,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1401,sparc_1401,0.962386,1.015739,0.993702,0.863239,0.895587,0.910244,0.811129,0.824943,0.766915,0.984430,0.984653,0.954784,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run1_sparc_1403,sparc_1403,0.571822,0.553745,0.462111,0.563865,0.551212,0.449012,0.931831,0.934070,0.897598,0.914660,0.719735,0.675629,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1411,sparc_1411,0.581646,0.576298,0.394112,0.571506,0.565799,0.393840,0.924008,0.925077,0.832616,0.909829,0.895368,0.678432,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1414,sparc_1414,0.554127,0.604112,0.358178,0.549629,0.590333,0.356056,0.932443,0.933878,0.856284,0.951983,0.831560,0.588511,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1422,sparc_1422,0.717310,0.728913,0.787163,0.692121,0.707271,0.768435,0.906134,0.914488,0.805467,0.888361,0.872564,0.601026,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run1_sparc_1423,sparc_1423,0.643241,0.712288,0.529200,0.640139,0.687188,0.529144,0.884610,0.884980,0.771301,0.927120,0.792584,0.614778,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1507,sparc_1507,0.515017,0.559860,0.388662,0.514853,0.559492,0.377989,0.919658,0.921240,0.834400,0.886169,0.852602,0.748014,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1511,sparc_1511,0.598202,0.612789,0.439889,0.581254,0.590952,0.439383,0.918784,0.918086,0.827266,0.895452,0.840838,0.541376,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1519,sparc_1519,0.523794,0.539927,0.382865,0.523707,0.539919,0.381678,0.903740,0.909434,0.795093,0.902113,0.748777,0.718668,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1523,sparc_1523,0.887118,0.887050,0.811590,0.832010,0.843489,0.778966,0.791500,0.767740,0.659651,0.914322,0.805686,0.617411,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1524,sparc_1524,1.003447,0.987003,0.827974,0.822418,0.816901,0.786807,0.866186,0.858860,0.709111,0.924027,0.866388,0.677754,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1526,sparc_1526,0.680618,0.699236,0.594853,0.680522,0.698518,0.592504,0.879883,0.868751,0.777096,0.973875,0.941031,0.835169,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run1_sparc_1527,sparc_1527,0.541420,0.574234,0.464171,0.541394,0.567404,0.464171,0.923241,0.925545,0.850182,0.924411,0.834637,0.673309,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
run20_sparc_1302,sparc_1302,0.578910,0.714250,0.625477,0.572437,0.630281,0.625213,0.905276,0.910286,0.807507,0.961508,0.939536,0.914210,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run20_sparc_1304,sparc_1304,0.662678,0.713749,0.560195,0.606800,0.606011,0.514267,0.906655,0.918407,0.816513,0.951138,0.906123,0.794075,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss_smooth05
