key,family,relL2_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_spectrum_fno48_floor6_smooth1_qc,relL2_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4,relL2_alpha_spectrum_fno48_floor6_smooth1_qc,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_mhi100,relL2_alpha_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,patR2_spectrum_fno48_floor6_smooth1_qc_peak4,patR2_spectrum_fno48_floor6_smooth1_qc,patR2_spectrum_fno48_floor6_smooth1_qc_mhi100,patR2_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,crf_spectrum_fno48_floor6_smooth1_qc_peak4,crf_spectrum_fno48_floor6_smooth1_qc,crf_spectrum_fno48_floor6_smooth1_qc_mhi100,crf_spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss,winner
run91_sparc_1526,sparc_1526,0.851652,0.788850,0.911740,0.868080,0.659425,0.703941,0.752009,0.640501,0.941208,0.947160,0.954670,0.940115,0.693016,0.645521,0.503775,0.950882,spectrum_fno48_floor6_smooth1_qc
run91_sparc_1528,sparc_1528,1.103012,1.266161,1.381879,1.036769,0.825851,0.784380,0.887379,0.731936,0.826358,0.814034,0.779303,0.792619,0.775661,0.845167,0.888769,0.961730,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run91_sparc_1529,sparc_1529,0.869211,0.964451,1.083802,0.522454,0.712943,0.736490,0.839595,0.516236,0.912778,0.922166,0.946216,0.905980,0.852208,0.883799,0.832269,0.847998,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1301,sparc_1301,0.579981,0.693108,0.715283,0.458282,0.524763,0.678724,0.654954,0.454300,0.913821,0.901140,0.945058,0.907212,0.833865,0.842395,0.702379,0.849535,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1307,sparc_1307,1.206113,1.131583,1.415969,1.082414,0.800076,0.822842,0.863850,0.760155,0.875958,0.879825,0.855559,0.844245,0.901080,0.830558,0.876525,0.933925,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1309,sparc_1309,0.679571,0.747401,0.844891,0.556434,0.627966,0.666286,0.745176,0.543184,0.905006,0.903250,0.910039,0.911481,0.858173,0.897403,0.873045,0.926030,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1310,sparc_1310,0.578641,0.574805,0.672294,0.494974,0.576928,0.567436,0.660756,0.494884,0.916395,0.920658,0.939200,0.913373,0.729399,0.527503,0.682437,0.940018,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1313,sparc_1313,0.518398,0.537225,0.683509,0.477896,0.509414,0.524649,0.626955,0.475339,0.925852,0.928782,0.954961,0.926591,0.569921,0.669040,0.599054,0.907832,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1349,sparc_1349,0.552103,0.521855,0.664669,0.451687,0.542110,0.521847,0.627210,0.451612,0.900528,0.891887,0.917986,0.893854,0.863812,0.532720,0.786616,0.893213,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1351,sparc_1351,0.539223,0.538335,0.697432,0.489891,0.510166,0.519955,0.618787,0.475823,0.916089,0.913268,0.937939,0.912817,0.678983,0.730982,0.742442,0.943032,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1352,sparc_1352,0.597042,0.638823,0.754156,0.535518,0.529923,0.558351,0.650579,0.479772,0.917213,0.914071,0.938361,0.916231,0.842867,0.742468,0.753293,0.931713,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1355,sparc_1355,0.524526,0.505062,0.650113,0.445175,0.511288,0.504635,0.602138,0.444107,0.906152,0.903878,0.912231,0.906244,0.879468,0.524909,0.840696,0.894670,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1358,sparc_1358,0.486819,0.532320,0.621967,0.464584,0.484608,0.523636,0.587897,0.463794,0.909665,0.899696,0.927936,0.905231,0.844997,0.679419,0.739721,0.923036,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1363,sparc_1363,0.574075,0.573479,0.616247,0.466034,0.555554,0.567317,0.602997,0.462866,0.907626,0.903676,0.925075,0.906052,0.874435,0.625153,0.601572,0.925088,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1410,sparc_1410,0.586629,0.581639,0.689284,0.538317,0.555353,0.554911,0.662122,0.517013,0.931138,0.928992,0.951342,0.923995,0.694429,0.548289,0.672776,0.932054,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1416,sparc_1416,0.544689,0.515462,0.673667,0.486478,0.528069,0.504102,0.625139,0.469811,0.920702,0.919608,0.942157,0.917759,0.821921,0.716918,0.698287,0.932111,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1421,sparc_1421,0.575975,0.587003,0.686905,0.540347,0.562874,0.586476,0.643103,0.538467,0.903598,0.904141,0.930073,0.898477,0.735266,0.666942,0.712801,0.877499,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1425,sparc_1425,0.672603,0.755826,0.852586,0.615054,0.650800,0.715949,0.738789,0.596326,0.899840,0.889524,0.920062,0.904385,0.895425,0.851460,0.749793,0.947026,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1426,sparc_1426,0.660669,0.720781,0.731925,0.610490,0.660635,0.715939,0.731529,0.610042,0.863818,0.851163,0.903827,0.882349,0.886946,0.853415,0.666987,0.920293,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1430,sparc_1430,0.824304,0.621885,0.845307,0.744678,0.656997,0.579866,0.742597,0.622173,0.919593,0.915454,0.923715,0.877715,0.869050,0.748735,0.779753,0.933804,spectrum_fno48_floor6_smooth1_qc
run92_sparc_1440,sparc_1440,0.750370,0.748724,0.719307,0.542120,0.715378,0.718829,0.719093,0.539578,0.912566,0.894414,0.918334,0.923502,0.926041,0.899112,0.909795,0.895515,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1505,sparc_1505,0.718001,0.740680,0.732062,0.540351,0.672550,0.717475,0.726661,0.540040,0.903973,0.885245,0.931600,0.913529,0.828001,0.827032,0.701541,0.943311,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1507,sparc_1507,1.224291,0.940643,0.916980,0.571272,0.866495,0.850244,0.786500,0.569490,0.726025,0.790890,0.820588,0.853905,0.970263,0.931242,0.954922,0.977907,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1511,sparc_1511,0.564672,0.566978,0.688033,0.525310,0.547251,0.557266,0.612076,0.521702,0.933005,0.933082,0.954710,0.932620,0.800289,0.623289,0.807178,0.909727,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1513,sparc_1513,0.530937,0.513122,0.623729,0.501668,0.520307,0.506256,0.596857,0.490560,0.926969,0.931849,0.948312,0.927132,0.872334,0.392300,0.670285,0.851439,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1518,sparc_1518,0.504900,0.485049,0.706401,0.457855,0.504719,0.485048,0.639116,0.457598,0.922613,0.921669,0.937928,0.920135,0.832316,0.466715,0.611713,0.910242,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run92_sparc_1530,sparc_1530,0.631590,0.754514,0.803890,0.653556,0.629743,0.752890,0.775436,0.653491,0.848078,0.889286,0.702504,0.765971,0.992146,0.869558,0.992231,0.994213,spectrum_fno48_floor6_smooth1_qc_peak4
run93_sparc_1311,sparc_1311,0.645229,0.705893,0.809616,0.648459,0.598930,0.685507,0.801233,0.631055,0.922210,0.926779,0.930183,0.921614,0.683389,0.666068,0.801898,0.864597,spectrum_fno48_floor6_smooth1_qc_peak4
run93_sparc_1349,sparc_1349,0.788008,0.751771,1.036833,0.730546,0.741381,0.726577,0.888462,0.700603,0.920857,0.927704,0.936888,0.924445,0.815227,0.755695,0.834309,0.947576,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1355,sparc_1355,0.731565,0.711607,0.961546,0.708922,0.702440,0.698514,0.862151,0.689676,0.932370,0.925989,0.933105,0.933446,0.840831,0.675068,0.823636,0.949264,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1408,sparc_1408,0.734665,0.713492,0.940583,0.715059,0.732224,0.698440,0.895273,0.708118,0.865605,0.903685,0.916992,0.909288,0.948947,0.755932,0.955418,0.900896,spectrum_fno48_floor6_smooth1_qc
run93_sparc_1411,sparc_1411,0.595737,0.686463,0.787688,0.621786,0.573468,0.675246,0.785574,0.613955,0.934398,0.936013,0.933733,0.925768,0.683240,0.656025,0.577963,0.882814,spectrum_fno48_floor6_smooth1_qc_peak4
run93_sparc_1413,sparc_1413,0.627111,0.706421,0.800109,0.638621,0.594096,0.699049,0.800041,0.623883,0.938047,0.940445,0.948642,0.929313,0.620219,0.632992,0.515213,0.857546,spectrum_fno48_floor6_smooth1_qc_peak4
run93_sparc_1417,sparc_1417,0.652365,0.707724,0.790001,0.639988,0.645354,0.702936,0.790000,0.633897,0.938080,0.935067,0.933162,0.930862,0.597337,0.520160,0.580839,0.819943,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1426,sparc_1426,0.620733,0.682170,1.007661,0.618719,0.616097,0.676299,0.891816,0.617490,0.906697,0.907986,0.932824,0.912772,0.612872,0.366945,0.818429,0.809843,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1428,sparc_1428,1.051471,0.957706,0.919801,0.703800,0.784984,0.777537,0.801637,0.658195,0.558156,0.507217,0.560836,0.295108,0.949600,0.968360,0.984169,0.990247,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1429,sparc_1429,1.169698,1.043515,0.910609,0.934421,0.705639,0.812331,0.741499,0.655265,0.750081,0.578261,0.799197,0.830684,0.977545,0.985116,0.984698,0.980694,spectrum_fno48_floor6_smooth1_qc_mhi100
run93_sparc_1504,sparc_1504,1.009881,0.785087,1.271656,0.922614,0.770352,0.734982,0.926283,0.756958,0.921260,0.899197,0.923081,0.917638,0.820156,0.809882,0.897643,0.866342,spectrum_fno48_floor6_smooth1_qc
run93_sparc_1507,sparc_1507,0.958556,1.004997,1.186121,0.930442,0.802057,0.771704,0.933252,0.777800,0.931432,0.932603,0.945451,0.930690,0.931996,0.785538,0.823909,0.802394,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1508,sparc_1508,0.738891,0.730139,0.935771,0.723577,0.737091,0.704614,0.900645,0.708103,0.860336,0.909488,0.921006,0.915292,0.931913,0.659878,0.958210,0.903028,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run93_sparc_1528,sparc_1528,0.859976,0.783769,0.976077,0.725268,0.776488,0.717492,0.902730,0.671049,0.893692,0.898449,0.925875,0.904761,0.860615,0.898000,0.716209,0.884073,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1306,sparc_1306,1.156872,1.416293,1.218648,1.120637,0.903381,0.939399,0.951647,0.870230,0.881142,0.905988,0.926668,0.888771,0.847599,0.906434,0.845801,0.886951,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1307,sparc_1307,0.894093,0.917268,1.004203,0.890056,0.819521,0.814240,0.872714,0.787088,0.871207,0.900574,0.916097,0.877290,0.853957,0.937414,0.988722,0.950688,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1308,sparc_1308,0.825911,0.861723,1.013371,0.759242,0.722645,0.744314,0.854152,0.706922,0.884562,0.873028,0.890516,0.858838,0.972866,0.975870,0.970509,0.978059,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1309,sparc_1309,1.054350,1.243510,0.955621,1.010147,0.886426,0.918731,0.900032,0.880760,-0.035425,0.327830,0.872068,0.423885,0.979081,0.983507,0.957194,0.982311,spectrum_fno48_floor6_smooth1_qc_mhi100
run94_sparc_1313,sparc_1313,0.716207,0.599220,0.782097,0.515105,0.639649,0.555328,0.669130,0.503588,0.917604,0.921908,0.948154,0.919892,0.844469,0.432189,0.587088,0.909262,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1318,sparc_1318,0.873924,0.759698,0.856814,0.519614,0.740728,0.667057,0.723086,0.508299,0.892433,0.898471,0.927836,0.902514,0.888700,0.872616,0.745667,0.922769,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1319,sparc_1319,0.894407,0.752846,0.877039,0.525644,0.753471,0.672106,0.735280,0.514522,0.891991,0.896929,0.930894,0.901526,0.892019,0.868768,0.756455,0.924659,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1350,sparc_1350,0.716207,0.599220,0.782097,0.515105,0.639649,0.555328,0.669130,0.503588,0.917604,0.921907,0.948153,0.919891,0.844469,0.432189,0.587088,0.909262,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1355,sparc_1355,0.790992,0.672021,0.710937,0.478043,0.720310,0.630383,0.679095,0.478025,0.894091,0.896357,0.920561,0.898465,0.860418,0.753081,0.783973,0.923503,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1356,sparc_1356,0.662743,0.616305,0.852129,0.525775,0.598450,0.583230,0.728573,0.517197,0.897399,0.895193,0.921589,0.899766,0.821989,0.731625,0.787811,0.908580,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1415,sparc_1415,0.807592,0.570283,0.689828,0.514351,0.709110,0.564239,0.664000,0.514316,0.904502,0.908037,0.934910,0.908228,0.842630,0.388697,0.765071,0.935505,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1419,sparc_1419,1.000888,0.751085,0.808364,0.566060,0.860874,0.711037,0.742276,0.563085,0.883595,0.893470,0.925137,0.893955,0.888540,0.780015,0.723784,0.902757,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1424,sparc_1424,1.133732,1.226165,1.469163,1.226202,0.857945,0.888113,0.973217,0.851410,0.903728,0.914081,0.940426,0.917865,0.440202,0.487488,0.812871,0.836377,spectrum_fno48_floor6_smooth1_qc_peak4
run94_sparc_1429,sparc_1429,2.058003,2.181963,2.508560,1.369047,0.954267,0.956631,0.964662,0.895760,0.612954,0.749902,0.768757,0.604205,0.899425,0.860827,0.942683,0.951685,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1505,sparc_1505,1.054527,1.153479,1.477269,0.879163,0.822258,0.826804,0.951054,0.784230,0.827193,0.842054,0.877625,0.858003,0.848984,0.841704,0.702475,0.905626,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1509,sparc_1509,1.037778,1.200362,1.133756,0.853759,0.819820,0.866569,0.959208,0.759160,0.867190,0.863971,0.416289,0.767241,0.872382,0.895879,0.969847,0.860684,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1513,sparc_1513,0.787969,0.599108,0.708255,0.499758,0.702504,0.595023,0.679435,0.495824,0.912095,0.913321,0.937321,0.916434,0.852434,0.536498,0.595102,0.910943,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1514,sparc_1514,0.792446,0.608167,0.685469,0.506131,0.722538,0.594161,0.662230,0.504449,0.909476,0.911917,0.935709,0.911871,0.842690,0.469813,0.775175,0.933437,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1520,sparc_1520,0.697345,0.764909,0.780491,0.507551,0.662805,0.659066,0.731977,0.501758,0.895458,0.897745,0.927163,0.901995,0.873919,0.913730,0.797727,0.929481,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1525,sparc_1525,1.104447,1.267790,1.772593,1.088863,0.807223,0.889385,0.978792,0.811613,0.910760,0.865440,0.887440,0.924897,0.742423,0.578802,0.907924,0.824949,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run94_sparc_1527,sparc_1527,0.901249,1.094621,1.568117,0.827891,0.783514,0.856016,0.960283,0.779482,0.926662,0.908540,0.940341,0.909005,0.783304,0.636712,0.700798,0.864059,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1310,sparc_1310,0.762371,0.799430,0.795843,0.713257,0.761444,0.783464,0.793278,0.713110,0.856465,0.842356,0.931637,0.899945,0.915112,0.967158,0.964242,0.945778,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1314,sparc_1314,0.691209,0.729425,0.725838,0.685922,0.689061,0.702947,0.714274,0.683103,0.915249,0.922417,0.952201,0.911098,0.903546,0.684765,0.842598,0.902557,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1315,sparc_1315,0.661371,0.739123,0.730176,0.667770,0.656353,0.661783,0.673482,0.666431,0.901072,0.907505,0.937623,0.901534,0.858522,0.842195,0.720180,0.889364,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1316,sparc_1316,0.674427,0.784036,0.663951,0.667239,0.660244,0.658214,0.640386,0.626800,0.910954,0.911363,0.917851,0.914074,0.816534,0.845894,0.691243,0.878382,spectrum_fno48_floor6_smooth1_qc_mhi100
run95_sparc_1318,sparc_1318,0.696013,0.765706,0.712503,0.690196,0.676911,0.684536,0.669965,0.649025,0.914120,0.910012,0.940207,0.898371,0.810000,0.772795,0.624053,0.877226,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1319,sparc_1319,0.702512,0.770812,0.705420,0.700014,0.675018,0.682655,0.662315,0.642448,0.916161,0.908832,0.944443,0.896849,0.816345,0.810460,0.695956,0.892126,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1350,sparc_1350,0.671364,0.737960,0.703880,0.677029,0.669996,0.689076,0.700218,0.670935,0.920879,0.925749,0.956603,0.917345,0.892528,0.675601,0.775156,0.894209,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1364,sparc_1364,0.758558,0.728045,0.792801,0.815353,0.700536,0.686223,0.709744,0.715995,0.907264,0.907317,0.931775,0.908900,0.905645,0.852473,0.898013,0.936363,spectrum_fno48_floor6_smooth1_qc
run95_sparc_1403,sparc_1403,0.582021,0.546819,0.649356,0.551899,0.562663,0.544565,0.638319,0.527266,0.952288,0.951581,0.972773,0.944918,0.884643,0.379864,0.641966,0.932565,spectrum_fno48_floor6_smooth1_qc
run95_sparc_1409,sparc_1409,1.103068,1.547454,1.445624,1.299452,0.936561,0.961073,0.981153,0.932343,0.682465,0.817908,0.779299,0.729856,0.903856,0.949575,0.925162,0.949087,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1415,sparc_1415,0.690343,0.782080,0.734682,0.729111,0.690037,0.750767,0.718273,0.717393,0.910569,0.896546,0.932085,0.901641,0.843501,0.836106,0.830295,0.918515,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1416,sparc_1416,0.668728,0.726055,0.719175,0.674560,0.668705,0.714994,0.718984,0.674525,0.920337,0.915330,0.933738,0.913029,0.748539,0.854602,0.737048,0.912653,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1423,sparc_1423,0.741456,0.776305,0.767228,0.753921,0.733443,0.767997,0.738740,0.751509,0.875592,0.864936,0.928209,0.886793,0.929093,0.921532,0.940966,0.958833,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1430,sparc_1430,1.012652,0.976524,1.166788,1.016123,0.879454,0.869194,0.999366,0.908029,0.894863,0.880841,-0.733526,0.842489,0.987226,0.981971,0.962436,0.991398,spectrum_fno48_floor6_smooth1_qc
run95_sparc_1502,sparc_1502,0.747860,0.710546,0.717557,0.637570,0.745439,0.706185,0.716150,0.635068,0.946419,0.953053,0.969698,0.937637,0.956677,0.864570,0.644418,0.944158,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1503,sparc_1503,0.589210,0.544478,0.695724,0.539199,0.557089,0.528631,0.694065,0.538832,0.945229,0.943147,0.957702,0.940303,0.912509,0.401917,0.947688,0.922003,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1505,sparc_1505,0.689605,0.633428,0.716772,0.573819,0.593497,0.603579,0.698371,0.570017,0.941463,0.939172,0.947655,0.940655,0.871435,0.647866,0.845074,0.909974,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1509,sparc_1509,1.257975,1.541368,1.322499,1.503006,0.948773,0.958045,0.990673,0.942539,0.654433,0.812645,0.260128,0.695752,0.917984,0.936945,0.981331,0.952864,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1510,sparc_1510,0.683050,0.736111,0.766895,0.676217,0.678984,0.711755,0.747416,0.667726,0.927003,0.919281,0.950928,0.930242,0.757702,0.775741,0.922996,0.913994,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1514,sparc_1514,0.693753,0.784061,0.761056,0.767700,0.689028,0.728236,0.736401,0.721001,0.909707,0.901978,0.935248,0.906862,0.884284,0.653293,0.862705,0.935101,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1515,sparc_1515,0.721967,0.780970,0.743382,0.767269,0.667895,0.684735,0.713816,0.657591,0.909510,0.906095,0.924258,0.905879,0.864761,0.828361,0.844261,0.889997,spectrum_fno48_floor6_smooth1_qc_peak4
run95_sparc_1518,sparc_1518,0.691416,0.779378,0.754378,0.627711,0.678351,0.707368,0.673643,0.613496,0.905162,0.896815,0.919866,0.907670,0.760002,0.898662,0.831347,0.913983,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run95_sparc_1523,sparc_1523,1.418191,1.581786,1.124296,1.642303,0.961198,0.963553,0.915525,0.959344,0.813775,0.816167,0.908950,0.823273,0.820915,0.811964,0.897360,0.872791,spectrum_fno48_floor6_smooth1_qc_mhi100
run96_sparc_1307,sparc_1307,1.405810,1.418538,1.395161,1.235958,0.811332,0.836586,0.853223,0.755733,0.893994,0.898938,0.934900,0.906271,0.935782,0.870625,0.822717,0.953310,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1315,sparc_1315,0.584420,0.519822,0.655926,0.497182,0.543265,0.512172,0.596479,0.483138,0.925810,0.930290,0.951975,0.922543,0.711078,0.633736,0.831716,0.946467,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1317,sparc_1317,0.560548,0.575980,0.666923,0.464166,0.542054,0.566080,0.635517,0.460370,0.929195,0.929063,0.949383,0.926353,0.830012,0.640524,0.552622,0.946668,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1349,sparc_1349,0.554248,0.541633,0.625465,0.452661,0.551757,0.541103,0.618064,0.447588,0.902523,0.897305,0.917770,0.894835,0.818916,0.685126,0.663246,0.914347,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1353,sparc_1353,0.572877,0.549201,0.640517,0.447709,0.548237,0.531862,0.595047,0.434750,0.911384,0.908120,0.930142,0.908975,0.867125,0.727817,0.621555,0.884652,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1357,sparc_1357,0.588321,0.643193,0.728533,0.476945,0.577883,0.619563,0.692417,0.473304,0.910161,0.919511,0.942629,0.922714,0.783262,0.858979,0.789755,0.871589,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1363,sparc_1363,0.566251,0.535505,0.687176,0.432272,0.545091,0.534906,0.649929,0.431753,0.910277,0.910387,0.930653,0.911189,0.869339,0.633762,0.775678,0.929381,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1364,sparc_1364,0.619533,0.548217,0.659530,0.465745,0.607333,0.544725,0.650888,0.465234,0.896352,0.894451,0.917599,0.904713,0.894116,0.598979,0.554060,0.882398,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1403,sparc_1403,0.824845,0.901349,0.814027,0.570804,0.676263,0.743447,0.778053,0.510958,0.914348,0.889219,0.929523,0.919616,0.933385,0.871796,0.828509,0.852570,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1411,sparc_1411,0.531221,0.583354,0.668855,0.483430,0.510854,0.541133,0.611211,0.476442,0.927862,0.930247,0.939274,0.923983,0.844594,0.466884,0.667739,0.930262,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1413,sparc_1413,0.547558,0.523783,0.611699,0.488034,0.543690,0.523089,0.607459,0.487995,0.935751,0.937615,0.960812,0.936089,0.590650,0.426236,0.783023,0.954431,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1440,sparc_1440,0.955732,1.125547,0.977611,0.754683,0.738231,0.803672,0.866481,0.592780,0.867191,0.872668,0.900194,0.857767,0.715122,0.830028,0.817564,0.935518,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1516,sparc_1516,0.577181,0.531337,0.667479,0.528449,0.547342,0.518196,0.631829,0.505427,0.929941,0.929792,0.946330,0.929762,0.568131,0.640736,0.736455,0.916128,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1518,sparc_1518,0.575954,0.552303,0.706941,0.493640,0.548864,0.516503,0.630869,0.474132,0.919808,0.923015,0.943752,0.921086,0.819546,0.598711,0.725100,0.918576,spectrum_fno48_floor6_smooth1_qc_peak4_fieldloss
run96_sparc_1524,sparc_1524,0.729781,0.777292,0.954959,0.730907,0.698068,0.732010,0.819131,0.700924,0.882451,0.895207,0.908300,0.890241,0.803990,0.627203,0.932039,0.829016,spectrum_fno48_floor6_smooth1_qc_peak4
